AVG RESPONSE TIME,STD DEV,COST,ACTIVE SERVERS
2.0085526436263548,2.01910773179165,133.76272150872907,10
2.005091954472403,2.0025956176777404,133.91773458484448,10
2.0174944964217025,2.005452680432583,134.4343748560549,10
2.0180337249759006,2.0233531082862646,134.05065967041455,10
2.003099837358083,1.9987501521348436,134.57299772638123,10
2.0034515915901205,1.998096487108735,133.81336374771269,10
1.9910788070927727,1.9982970031371476,134.943370238496,10
2.0167888303932995,2.026404231090244,136.44639921907878,10
1.9901070298718342,1.986523729991433,134.23097354893488,10
2.0072107535171444,2.013108170842839,145.36632752278194,11
2.0012948672783253,2.011965312548174,134.76381518975106,10
2.003443326669151,1.999657058459172,134.26451056958823,10
2.0038304995175915,2.007493452863278,134.88073206809688,10
2.0100705108512726,2.016488906764216,135.04742904549028,10
1.9875623774230564,2.001311828267274,144.82200941918163,11
2.000362115935208,2.003749222657335,135.26532844145163,10
2.0013156098583877,1.9988049609144032,139.5657565093954,10
1.9979568390450162,2.003330266607796,133.82442620045043,10
1.98265742740774,1.989759555893606,134.28444032402982,10
1.9898286157268856,1.9789641215989893,133.26887553057003,10
2.0107100188782554,2.00854354073212,134.6868246071072,10
2.0101891162125214,1.9957466754239075,139.01810242621718,10
2.010167290764372,2.0128189812108968,134.49211959061412,10
2.002654316994579,1.9913454540647968,133.85119782503065,10
1.9953996117372714,1.9941731319698233,138.0475668766509,10
2.0077732074037997,2.004928412795088,135.95065534145482,10
2.0024832648659077,1.9952052281063564,136.1678315404278,10
1.9993013351763596,1.9989664607089705,136.07143367625895,10
2.004674837169043,1.9991407437080329,136.14523537255087,10
1.9891431392315142,1.9901214843328994,136.0693318314861,10
