AVG RESPONSE TIME,STD DEV,COST,ACTIVE SERVERS
2.5139057315425406,2.44320612711723,104.94478951339718,12
2.4193036388674463,2.2969345706021507,105.90053956594268,12
2.5153684705288235,2.4349710688796495,106.3695367705373,12
2.5044169853688776,2.4427678498544045,104.86587396581946,12
2.345382840398189,2.2077815932194738,105.69312244109979,12
2.4123339178485828,2.1507313928712017,98.52885380981769,12
2.58611725718626,2.477055130176036,100.33920453446605,12
2.395128097570199,2.36049882722601,106.22192947506197,12
2.762658290213934,2.8863557088101244,105.11612806881894,12
2.8383137033315227,2.770348917583235,98.88743813549812,12
2.582632463398442,2.698306308251234,106.10182935879665,12
3.1679726082608037,3.2950595986299893,97.56058671461656,11
2.4549723117178543,2.350943413160237,105.3277431519878,12
2.537778241764733,2.33237521910293,99.47448620729287,12
2.664497627157728,2.610852456926213,105.22056255019989,12
2.547902414608879,2.598904342267718,109.02455112008258,13
2.694517262752515,2.5923722278122283,104.32679555629836,12
2.47662878033487,2.378772644413065,105.62590007980053,12
2.467742790149409,2.234634927553657,100.81074398421046,12
2.4055775595210545,2.32789668872767,106.49654073790485,12
3.0852588600550943,3.442815660832169,105.3793877915823,12
2.647962178507492,2.451008269169759,99.82461223759009,12
2.5937409567092593,2.727205123468933,105.46919790408725,12
2.5201994508443457,2.4067765443090936,105.05287851023112,12
2.508161548386164,2.461531991241623,104.02006815155039,12
2.707216993587311,2.641615484603507,102.33923431157663,12
2.7140632384737775,2.773162570014619,105.64055122098551,12
2.5104983076638945,2.5981936786360014,111.77889762571542,13
2.8547812236420196,2.8808093625755045,104.30476478859434,12
2.5435650667502987,2.517978102285848,106.19576982585903,12
